999,Guelph,AA,-5.0,38,-85,197.5994110107422
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
6/1/1900,18:00,0,0,243.11139,0,0,90.48832,0,0,203.02727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.77531,0,0,19.408976,0,0,56.98193,0,0,985.16534,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/1/1900,19:00,0,0,137.09955,0,0,120.73749,0,0,106.33551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.008505,0,0,19.065767,0,0,58.315647,0,0,985.28625,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/1/1900,20:00,0,0,13.584605,0,0,0.0,0,0,13.584605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.022594,0,0,19.15299,0,0,62.113262,0,0,985.40717,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/1/1900,21:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.692938,0,0,19.596115,0,0,69.06135,0,0,985.5281,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/1/1900,22:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.363283,0,0,19.682707,0,0,75.16007,0,0,985.6489,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/1/1900,23:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.033628,0,0,19.29909,0,0,79.5043,0,0,985.76984,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/1/1900,24:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.703972,0,0,18.544016,0,0,82.22903,0,0,985.89075,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,01:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.656548,0,0,19.350578,0,0,92.22503,0,0,986.01166,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,02:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.522802,0,0,18.824995,0,0,95.74032,0,0,986.13257,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,03:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.912771,0,0,18.51937,0,0,97.56707,0,0,986.2535,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,04:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.302738,0,0,18.16922,0,0,99.16439,0,0,986.3744,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,05:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.867626,0,0,17.867626,0,0,100.0,0,0,986.49524,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,06:00,0,0,5.3655014,0,0,0.0,0,0,5.3655014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.905092,0,0,17.774824,0,0,99.1821,0,0,986.61615,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,07:00,0,0,119.3174,0,0,227.31831,0,0,72.18047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.133253,0,0,18.274544,0,0,94.76524,0,0,986.73706,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,08:00,0,0,270.96375,0,0,321.45645,0,0,143.34131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.651293,0,0,18.5008,0,0,87.48266,0,0,986.858,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,09:00,0,0,433.49808,0,0,386.41458,0,0,211.1481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.304602,0,0,17.964191,0,0,76.43406,0,0,986.9789,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,10:00,0,0,582.07935,0,0,398.9606,0,0,290.67133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.947638,0,0,17.967491,0,0,69.218185,0,0,987.09973,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,11:00,0,0,727.29645,0,0,492.75403,0,0,307.7412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5726,0,0,17.54073,0,0,61.14801,0,0,987.22064,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,12:00,0,0,849.07745,0,0,590.2448,0,0,299.9934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.109995,0,0,18.180695,0,0,58.144676,0,0,987.34155,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,13:00,0,0,844.8157,0,0,517.8117,0,0,346.94345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.229168,0,0,18.000526,0,0,53.851933,0,0,987.46246,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,14:00,0,0,816.55664,0,0,532.41034,0,0,314.49106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.008015,0,0,17.36552,0,0,49.451782,0,0,987.5433,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,15:00,0,0,733.7075,0,0,479.3423,0,0,313.77417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.422691,0,0,17.431417,0,0,48.48398,0,0,987.624,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,16:00,0,0,628.69214,0,0,456.77295,0,0,279.1583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.526022,0,0,16.629128,0,0,45.80416,0,0,987.70483,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,17:00,0,0,542.2362,0,0,592.7731,0,0,175.87445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.425806,0,0,16.536144,0,0,45.797367,0,0,987.7856,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,18:00,0,0,356.2978,0,0,544.8428,0,0,114.08256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.766758,0,0,16.08511,0,0,46.224766,0,0,987.8664,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,19:00,0,0,185.35945,0,0,435.1916,0,0,73.69584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.710655,0,0,14.307131,0,0,43.835484,0,0,987.94714,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,20:00,0,0,19.219093,0,0,0.0,0,0,19.219093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.349451,0,0,13.806081,0,0,45.959927,0,0,988.02795,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,21:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.625906,0,0,15.278342,0,0,56.00383,0,0,988.10876,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,22:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.902363,0,0,14.474023,0,0,58.981586,0,0,988.1895,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,23:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.178818,0,0,14.277235,0,0,64.68944,0,0,988.2703,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/2/1900,24:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.455275,0,0,13.918794,0,0,70.306885,0,0,988.3511,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,01:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.215122,0,0,14.296712,0,0,77.86587,0,0,988.4319,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,02:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.854385,0,0,14.4215,0,0,85.54751,0,0,988.5127,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,03:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.113726,0,0,14.374117,0,0,89.40729,0,0,988.59344,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,04:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.373065,0,0,13.74413,0,0,89.994385,0,0,988.67426,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,05:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.839509,0,0,12.921876,0,0,88.2685,0,0,988.755,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,06:00,0,0,5.8221526,0,0,0.0,0,0,5.8221526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.852224,0,0,12.44895,0,0,85.497665,0,0,988.8358,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,07:00,0,0,150.8399,0,0,493.32043,0,0,48.137142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.391762,0,0,12.708103,0,0,78.78641,0,0,988.9166,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,08:00,0,0,340.19284,0,0,685.46545,0,0,67.59899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.269657,0,0,13.285373,0,0,72.65356,0,0,988.9974,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,09:00,0,0,536.7569,0,0,783.5977,0,0,85.4342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.273418,0,0,12.0714,0,0,59.206432,0,0,989.0782,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,10:00,0,0,715.92303,0,0,830.1674,0,0,109.15976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.24786,0,0,11.612885,0,0,50.883038,0,0,989.15894,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,11:00,0,0,852.4377,0,0,833.2851,0,0,142.55388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.044884,0,0,11.966013,0,0,46.72278,0,0,989.23975,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,12:00,0,0,941.96967,0,0,832.82965,0,0,166.79951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.58686,0,0,13.185539,0,0,46.172474,0,0,989.3205,0,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,13:00,0,0,982.85254,0,0,843.6367,0,0,171.19862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.8302,0,0,13.527592,0,0,43.873383,0,0,989.4013,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,14:00,0,0,971.675,0,0,873.2248,0,0,147.57506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.742008,0,0,14.069266,0,0,43.08493,0,0,989.39185,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,15:00,0,0,899.5823,0,0,883.84766,0,0,124.467026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.28228,0,0,14.133423,0,0,41.924534,0,0,989.3824,0,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,16:00,0,0,776.91223,0,0,891.1116,0,0,94.01353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.447071,0,0,13.368771,0,0,39.507416,0,0,989.3729,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,17:00,0,0,608.60876,0,0,871.12396,0,0,69.05014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.18487,0,0,12.927194,0,0,38.971107,0,0,989.36346,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,18:00,0,0,413.94165,0,0,813.04913,0,0,51.235928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.361622,0,0,12.966178,0,0,40.993618,0,0,989.354,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,19:00,0,0,210.74634,0,0,643.409,0,0,44.538605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.073835,0,0,12.570234,0,0,43.08503,0,0,989.3446,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,20:00,0,0,18.373621,0,0,0.0,0,0,18.373621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.442505,0,0,13.070653,0,0,49.061226,0,0,989.33514,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,21:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.979961,0,0,14.4063015,0,0,58.448055,0,0,989.3257,0,0,0,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,22:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.517418,0,0,14.305941,0,0,63.478104,0,0,989.3162,0,0,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,23:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.054873,0,0,15.083137,0,0,73.041374,0,0,989.30676,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/3/1900,24:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.592327,0,0,14.87307,0,0,78.93354,0,0,989.2973,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,01:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.805061,0,0,13.239045,0,0,74.58331,0,0,989.28784,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,02:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.928741,0,0,13.575324,0,0,80.58706,0,0,989.2784,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,03:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.446053,0,0,13.543549,0,0,82.92825,0,0,989.2689,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,04:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.963364,0,0,13.3119335,0,0,84.240715,0,0,989.25946,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,05:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.612148,0,0,13.274278,0,0,85.946365,0,0,989.25,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,06:00,0,0,6.0170703,0,0,0.0,0,0,6.0170703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.667444,0,0,13.848924,0,0,88.91366,0,0,989.24054,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,07:00,0,0,149.23904,0,0,474.88278,0,0,50.023136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.296375,0,0,14.619654,0,0,84.25646,0,0,989.2311,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,08:00,0,0,334.57266,0,0,651.0774,0,0,75.27212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.262066,0,0,14.621551,0,0,74.47711,0,0,989.2217,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,09:00,0,0,521.9376,0,0,723.7714,0,0,104.72809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.32413,0,0,14.891536,0,0,66.7149,0,0,989.2122,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,10:00,0,0,690.4603,0,0,741.4182,0,0,148.25491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.334335,0,0,15.038939,0,0,59.5967,0,0,989.20276,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,11:00,0,0,826.346,0,0,748.67365,0,0,188.23653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.188114,0,0,15.267506,0,0,54.11903,0,0,989.1933,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,12:00,0,0,914.826,0,0,747.10315,0,0,219.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.79004,0,0,16.020126,0,0,51.66117,0,0,989.18384,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,13:00,0,0,946.4008,0,0,730.09357,0,0,243.5765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.063906,0,0,16.235071,0,0,48.613976,0,0,989.1744,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,14:00,0,0,934.50366,0,0,762.88727,0,0,213.99554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.003187,0,0,16.320118,0,0,46.286293,0,0,988.97015,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,15:00,0,0,870.591,0,0,799.7917,0,0,168.4822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.58347,0,0,16.966814,0,0,46.643517,0,0,988.7659,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,16:00,0,0,753.6022,0,0,822.17413,0,0,122.63774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.78691,0,0,17.29714,0,0,47.076622,0,0,988.56177,0,0,0,0,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,17:00,0,0,586.8874,0,0,796.2128,0,0,92.69161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.545612,0,0,17.06183,0,0,47.027985,0,0,988.35754,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,18:00,0,0,400.4488,0,0,751.8239,0,0,63.92315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.74284,0,0,17.05518,0,0,49.238674,0,0,988.1533,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,19:00,0,0,207.01308,0,0,617.08124,0,0,46.561752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.47852,0,0,16.10881,0,0,49.89919,0,0,987.9491,0,0,0,0,0,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,20:00,0,0,18.825447,0,0,0.0,0,0,18.825447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.859234,0,0,16.917534,0,0,57.79055,0,0,987.7449,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,21:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.588758,0,0,18.22586,0,0,67.69997,0,0,987.54065,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,22:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.318283,0,0,17.576822,0,0,70.142944,0,0,987.3364,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,23:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.047808,0,0,16.991356,0,0,73.00781,0,0,987.13226,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/4/1900,24:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.777332,0,0,17.145252,0,0,79.694565,0,0,986.92804,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
6/5/1900,01:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.005571,0,0,16.657654,0,0,81.037796,0,0,986.7238,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0
